Ti,Variable_tp,Variable_pet,Variable_t2mmin,Variable_t2mmax,Variable_t2m
2000-02-12T00:00:00.0,0.006951012561273728,-0.2500203847885132,274.4038376285947,278.4152547184843,276.76729886773495
2000-02-13T00:00:00.0,0.0001301507206221686,-0.2725880444049835,272.1525157915486,276.607156867836,274.00214922335294
2000-02-14T00:00:00.0,0.00013400703829802296,-0.4225793182849884,271.4404772574437,275.7831122721866,273.1609036968234
2000-02-15T00:00:00.0,0.0012002788680547383,-0.19736458361148834,271.57648461789074,277.2583921113881,273.7324679620745
2000-02-16T00:00:00.0,0.0,-0.11480788141489029,261.4895387325043,271.46767872953313,268.57145532503415
2000-02-17T00:00:00.0,0.0,-0.11424291878938675,258.2605639868333,271.49328011502905,265.1638709133644
2000-02-18T00:00:00.0,0.00024584025010199184,-0.12037385255098343,261.53434115712207,270.55882954442853,267.28331894699664
2000-02-19T00:00:00.0,0.0,-0.14281338453292847,258.70378797323116,268.82273559048747,264.5853729395416
2000-02-20T00:00:00.0,0.0,-0.18845848739147186,260.0158589798962,271.86290011812616,264.8679215638428
2000-02-21T00:00:00.0,0.0,-0.1637977659702301,260.75029872631,271.78609596163847,266.74355640279146
2000-02-22T00:00:00.0,0.00023523537657865745,-0.16840478777885437,265.6721650878977,271.78769604823196,268.36077725689086
2000-02-23T00:00:00.0,0.0007606586561337281,-0.16379661858081818,266.25619669452306,273.7574026448231,270.51289372514026
2000-02-24T00:00:00.0,0.010721527141981824,-0.21328018605709076,270.2676137844126,275.9719224902189,273.64626329685
2000-02-25T00:00:00.0,0.0,-0.10813319683074951,265.49455547601985,273.33978004392117,269.498705505964
2000-02-26T00:00:00.0,0.00015521678534469174,-0.14884096384048462,266.17299219166136,275.6503050849266,270.7615071796044
2000-02-27T00:00:00.0,0.004325824322108929,-0.2216479480266571,271.59728574360616,278.0344341092327,276.00392422208876
2000-02-28T00:00:00.0,0.0003277870001170413,-0.27425768971443176,274.22782810331034,277.96883055889947,277.03984695082664
2000-02-29T00:00:00.0,0.004930302113507423,-0.32525187730789185,274.3590352039769,277.4120004243635,275.85018256856387
2000-03-01T00:00:00.0,0.0010768767033368931,-0.4328576326370239,278.7224713444351,283.7915456726243,281.05053066769426
2000-03-02T00:00:00.0,0.0056080499401787165,-0.5585780739784241,274.5382449024482,282.3258663529837,279.2078309444616
2000-03-03T00:00:00.0,0.012570631454423165,-0.6286987066268921,275.936720585162,280.14014806627085,278.7312051504246
2000-03-04T00:00:00.0,4.9168049997661e-5,-0.7948944568634033,274.71745460091955,279.5465159400846,277.0141122247813
2000-03-05T00:00:00.0,0.00020824115301820711,-0.4182675778865814,272.9333580491737,280.38336122848193,276.65615951976184
2000-03-06T00:00:00.0,0.001721845829990798,-0.5788465738296509,279.5401155937106,287.0109198987343,283.5635333330514
2000-03-07T00:00:00.0,0.0,-0.7712214589118958,272.8933558843363,285.070014860826,281.682898223498
2000-03-08T00:00:00.0,0.004131080280842525,-0.20550872385501862,273.387782641726,280.0889452952791,277.94469591944755
2000-03-09T00:00:00.0,6.652147942531883e-5,-0.44225940108299255,274.8134597965292,281.16580357270055,277.8646249194981
2000-03-10T00:00:00.0,0.00015521678534469174,-0.4075850546360016,274.6534511371798,280.94979188257884,277.5753425974494
2000-03-11T00:00:00.0,0.002959723795129321,-0.3399737477302551,274.6790525226757,281.2026055643509,278.1254390342377
2000-03-12T00:00:00.0,0.0,-0.30207714438438416,272.22291960166234,281.3802151762288,277.3571974585364
2000-03-13T00:00:00.0,0.0,-0.31210601329803467,274.05181857802603,284.82360152542793,280.8589202981234
2000-03-14T00:00:00.0,0.00014557599121189924,-0.4940953254699707,275.2070810985287,283.0267042809341,280.40422902447204
2000-03-15T00:00:00.0,1.9281588265585015e-5,-0.5919454097747803,275.35748923831716,282.05385163208973,278.70600378657707
2000-03-16T00:00:00.0,0.0008348927708539122,-0.36874642968177795,273.4629867116202,281.43621820700105,278.14390670033754
2000-03-17T00:00:00.0,0.0009158754414784198,-0.3426423668861389,277.5128058797536,281.717833447456,279.39997467623044
2000-03-18T00:00:00.0,0.00017449837361027676,-0.6266478300094604,277.93522874043606,285.77085278877644,282.0738527145084
2000-03-19T00:00:00.0,0.0,-0.44721025228500366,275.28228516842296,285.92446110175183,281.5057553035433
2000-03-20T00:00:00.0,0.0,-0.987130343914032,281.4202173410661,291.83038071833835,286.325082782598
2000-03-21T00:00:00.0,0.00038563176485695294,-0.7015765309333801,280.06814416956365,289.0510303054392,284.1089628506087
2000-03-22T00:00:00.0,0.00013207887946009578,-0.8207657933235168,277.19438864764834,286.2892808450685,282.0187163973076
2000-03-23T00:00:00.0,1.2533032361261576e-5,-0.7910546660423279,277.3207954885344,283.2971189152346,280.4847000460699
2000-03-24T00:00:00.0,0.0,-0.7795056104660034,276.3271417139745,285.0492137351106,280.6071733407469
2000-03-25T00:00:00.0,2.0245667656126898e-5,-0.6931489109992981,277.3623977399652,285.21402265424047,281.378415078811
2000-03-26T00:00:00.0,0.0003865958442474948,-0.6412575244903564,280.1913508372627,284.5147848128836,281.89544305933384
2000-03-27T00:00:00.0,1.9281588265585015e-5,-0.8588443398475647,275.55589997591045,283.3499217728199,280.356559778041
2000-03-28T00:00:00.0,0.0,-0.828359842300415,274.41343814815565,284.39637840496505,279.51724768947855
2000-03-29T00:00:00.0,3.085054117946129e-5,-0.6112897992134094,277.72561739668834,285.85085711845113,281.4822873668387
2000-03-30T00:00:00.0,0.0,-0.9216055274009705,278.2600463189154,288.97902640873195,282.886296682355
2000-03-31T00:00:00.0,2.120974704666878e-5,-0.5261139869689941,278.9048812160935,284.36917693287563,281.75510213102945
2000-04-01T00:00:00.0,0.0005630223766956988,-0.7494294047355652,280.5817719660752,284.2363697456156,282.45247320469394
2000-04-02T00:00:00.0,0.005221454095931222,-0.45284509658813477,277.9016269219727,279.98813983988896,278.80427577152756
2000-04-03T00:00:00.0,0.02442977230265342,-0.23649130761623383,277.1767876951199,279.1576948978655,278.26091303248677
2000-04-04T00:00:00.0,0.01202689066599305,-0.3802053928375244,274.5846474136595,277.94802943318405,277.08711617560954
2000-04-05T00:00:00.0,9.640793905418832e-7,-0.6109995245933533,271.78449587504497,282.5162766576095,277.5016052735992
2000-04-06T00:00:00.0,3.374277940793036e-5,-0.5374876260757446,271.59888583019966,286.02686664373545,279.1222929819844
2000-04-07T00:00:00.0,0.0,-0.6112679839134216,274.9270659446673,285.2716257716063,280.1291474709406
2000-04-08T00:00:00.0,7.03777971011732e-5,-0.550387978553772,276.48875045991747,285.48763746172796,280.9832603604928
2000-04-09T00:00:00.0,0.0,-0.7008956074714661,272.93495813576715,287.13412656643334,281.119934423687
2000-04-10T00:00:00.0,0.0,-0.8456169962882996,273.9974156338472,287.4589441449126,281.65196321602383
2000-04-11T00:00:00.0,0.0015762698387788987,-0.47044795751571655,277.8744254498833,285.46523624941904,282.16899119654664
2000-04-12T00:00:00.0,0.0019609375241884663,-0.9045534729957581,281.3674144834808,285.37883157337035,283.3117197054002
